CustomerID_flag,Total_Invoices,Total_Spent,Last_Purchase_Date,InvoiceNo,Reference_Date,Order,Recency,R_Score,Frequency,F_Score,Monetary,M_Score,Segment,RFM
Customers,1,161,01-12-2010 13:20,536529,10-12-2011 12:50,9,374,1,9,2,161,1,Lost Customers,121
Customers,1,201.75,01-12-2010 13:21,536530,10-12-2011 12:50,23,374,1,23,4,201.75,1,Others,141
Customers,1,950.09,01-12-2010 13:23,536531,10-12-2011 12:50,23,374,1,23,4,950.09,2,Others,142
Customers,1,1919.14,01-12-2010 13:24,536532,10-12-2011 12:50,73,374,1,73,5,1919.14,2,Others,152
Customers,1,156.1,01-12-2010 13:31,536533,10-12-2011 12:50,6,374,1,6,2,156.1,1,Lost Customers,121
Customers,1,115.65,01-12-2010 13:33,536534,10-12-2011 12:50,5,374,1,5,2,115.65,1,Lost Customers,121
Customers,1,194.85,01-12-2010 13:38,536535,10-12-2011 12:50,12,374,1,12,3,194.85,1,Others,131
Customers,1,165.05,01-12-2010 13:45,536536,10-12-2011 12:50,3,374,1,3,1,165.05,1,Lost Customers,111
Customers,1,369.5,01-12-2010 13:51,536537,10-12-2011 12:50,11,374,1,11,3,369.5,1,Others,131
Customers,1,255,01-12-2010 13:54,536538,10-12-2011 12:50,31,374,1,31,5,255,1,Others,151
Customers,1,487.75,01-12-2010 14:03,536539,10-12-2011 12:50,27,374,1,27,4,487.75,1,Others,141
Customers,1,540.38,01-12-2010 14:05,536540,10-12-2011 12:50,20,374,1,20,4,540.38,2,Others,142
Customers,1,787.4,01-12-2010 14:11,536542,10-12-2011 12:50,16,374,1,16,3,787.4,2,Others,132
Customers,1,3.8,01-12-2010 14:30,C536543,10-12-2011 12:50,2,374,1,2,1,3.8,1,Lost Customers,111
Customers,1,122.3,01-12-2010 14:33,C536548,10-12-2011 12:50,14,374,1,14,3,122.3,1,Others,131
Customers,1,146.61,01-12-2010 14:34,536551,10-12-2011 12:50,35,374,1,35,5,146.61,1,Others,151
Customers,1,101.55,01-12-2010 14:38,536556,10-12-2011 12:50,8,374,1,8,2,101.55,1,Lost Customers,121
Customers,1,537.38,01-12-2010 14:41,536557,10-12-2011 12:50,65,374,1,65,5,537.38,2,Others,152
Customers,1,215.15,01-12-2010 14:54,536559,10-12-2011 12:50,9,374,1,9,2,215.15,1,Lost Customers,121
Customers,1,799.4,01-12-2010 15:00,536560,10-12-2011 12:50,13,374,1,13,3,799.4,2,Others,132
Customers,1,322.4,01-12-2010 15:06,536561,10-12-2011 12:50,15,374,1,15,3,322.4,1,Others,131
Customers,1,308.65,01-12-2010 15:08,536562,10-12-2011 12:50,18,374,1,18,3,308.65,1,Others,131
Customers,1,172.54,01-12-2010 15:08,536563,10-12-2011 12:50,9,374,1,9,2,172.54,1,Lost Customers,121
Customers,1,51.4,01-12-2010 15:08,536564,10-12-2011 12:50,2,374,1,2,1,51.4,1,Lost Customers,111
Customers,1,116.25,01-12-2010 15:21,536566,10-12-2011 12:50,6,374,1,6,2,116.25,1,Lost Customers,121
Customers,1,251.4,01-12-2010 15:27,536567,10-12-2011 12:50,7,374,1,7,2,251.4,1,Lost Customers,121
Customers,1,5.04,01-12-2010 15:28,536568,10-12-2011 12:50,1,374,1,1,1,5.04,1,Lost Customers,111
Customers,1,357.95,01-12-2010 15:35,536569,10-12-2011 12:50,67,374,1,67,5,357.95,1,Others,151
Customers,1,304.34,01-12-2010 15:35,536570,10-12-2011 12:50,5,374,1,5,2,304.34,1,Lost Customers,121
Customers,1,294.62,01-12-2010 15:37,536571,10-12-2011 12:50,18,374,1,18,3,294.62,1,Others,131
Customers,1,442.35,01-12-2010 15:40,536572,10-12-2011 12:50,21,374,1,21,4,442.35,1,Others,141
Customers,1,143.12,01-12-2010 15:45,536573,10-12-2011 12:50,4,374,1,4,1,143.12,1,Lost Customers,111
Customers,1,17.85,01-12-2010 15:46,536574,10-12-2011 12:50,1,374,1,1,1,17.85,1,Lost Customers,111
Customers,1,1552.98,01-12-2010 16:01,536575,10-12-2011 12:50,8,374,1,8,2,1552.98,2,Lost Customers,122
Customers,1,2558.42,01-12-2010 16:11,536576,10-12-2011 12:50,16,374,1,16,3,2558.42,3,Others,133
Customers,1,497,01-12-2010 16:13,536577,10-12-2011 12:50,4,374,1,4,1,497,1,Lost Customers,111
Customers,1,279.6,01-12-2010 16:15,536578,10-12-2011 12:50,8,374,1,8,2,279.6,1,Lost Customers,121
Customers,1,315.96,01-12-2010 16:16,536579,10-12-2011 12:50,2,374,1,2,1,315.96,1,Lost Customers,111
Customers,1,97.2,01-12-2010 16:17,536580,10-12-2011 12:50,6,374,1,6,2,97.2,1,Lost Customers,121
Customers,1,330,01-12-2010 16:19,536581,10-12-2011 12:50,1,374,1,1,1,330,1,Lost Customers,111
Customers,1,304.04,01-12-2010 16:21,536582,10-12-2011 12:50,17,374,1,17,3,304.04,1,Others,131
Customers,1,198,01-12-2010 16:21,536583,10-12-2011 12:50,1,374,1,1,1,198,1,Lost Customers,111
Customers,1,1132.8,01-12-2010 16:22,536584,10-12-2011 12:50,1,374,1,1,1,1132.8,2,Lost Customers,112
Customers,1,19.9,01-12-2010 16:24,536585,10-12-2011 12:50,1,374,1,1,1,19.9,1,Lost Customers,111
Customers,1,344.2,01-12-2010 16:25,536586,10-12-2011 12:50,7,374,1,7,2,344.2,1,Lost Customers,121
Customers,1,311.81,01-12-2010 16:33,536587,10-12-2011 12:50,22,374,1,22,4,311.81,1,Others,141
Customers,1,277.05,01-12-2010 16:49,536588,10-12-2011 12:50,11,374,1,11,3,277.05,1,Others,131
Customers,1,205.86,01-12-2010 16:52,536590,10-12-2011 12:50,14,374,1,14,3,205.86,1,Others,131
Customers,1,198.32,01-12-2010 16:58,536591,10-12-2011 12:50,40,374,1,40,5,198.32,1,Others,151
Customers,1,81.75,01-12-2010 17:15,536593,10-12-2011 12:50,5,374,1,5,2,81.75,1,Lost Customers,121
Customers,1,79.5,01-12-2010 17:22,536594,10-12-2011 12:50,5,374,1,5,2,79.5,1,Lost Customers,121
Customers,1,349.15,01-12-2010 17:24,536595,10-12-2011 12:50,11,374,1,11,3,349.15,1,Others,131
Customers,1,102.79,01-12-2010 17:35,536597,10-12-2011 12:50,28,374,1,28,4,102.79,1,Others,141
Customers,1,160.6,02-12-2010 07:48,536598,10-12-2011 12:50,4,373,1,4,1,160.6,1,Lost Customers,111
Customers,1,306.4,02-12-2010 07:49,536599,10-12-2011 12:50,6,373,1,6,2,306.4,1,Lost Customers,121
Customers,1,251.62,02-12-2010 08:32,536600,10-12-2011 12:50,12,373,1,12,3,251.62,1,Others,131
Customers,1,22.2,02-12-2010 08:33,536601,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,163.76,02-12-2010 08:34,536602,10-12-2011 12:50,12,373,1,12,3,163.76,1,Others,131
Customers,1,22.2,02-12-2010 08:40,536603,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,184.5,02-12-2010 08:43,536604,10-12-2011 12:50,9,373,1,9,2,184.5,1,Lost Customers,121
Customers,1,272.65,02-12-2010 08:52,536605,10-12-2011 12:50,15,373,1,15,3,272.65,1,Others,131
Customers,1,5.9,02-12-2010 09:10,C536606,10-12-2011 12:50,1,373,1,1,1,5.9,1,Lost Customers,111
Customers,1,303.97,02-12-2010 09:29,536607,10-12-2011 12:50,18,373,1,18,3,303.97,1,Others,131
Customers,1,38.1,02-12-2010 09:37,536608,10-12-2011 12:50,3,373,1,3,1,38.1,1,Lost Customers,111
Customers,1,244.46,02-12-2010 09:41,536609,10-12-2011 12:50,16,373,1,16,3,244.46,1,Others,131
Customers,1,22.2,02-12-2010 09:42,536610,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,259.65,02-12-2010 09:43,536611,10-12-2011 12:50,14,373,1,14,3,259.65,1,Others,131
Customers,1,206.76,02-12-2010 09:44,536612,10-12-2011 12:50,15,373,1,15,3,206.76,1,Others,131
Customers,1,208.97,02-12-2010 09:44,536613,10-12-2011 12:50,17,373,1,17,3,208.97,1,Others,131
Customers,1,22.2,02-12-2010 09:44,536614,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,286.92,02-12-2010 10:09,536615,10-12-2011 12:50,12,373,1,12,3,286.92,1,Others,131
Customers,1,244.08,02-12-2010 10:10,536616,10-12-2011 12:50,1,373,1,1,1,244.08,1,Lost Customers,111
Customers,1,1095.12,02-12-2010 10:17,536617,10-12-2011 12:50,11,373,1,11,3,1095.12,2,Others,132
Customers,1,780.12,02-12-2010 10:17,536618,10-12-2011 12:50,21,373,1,21,4,780.12,2,Others,142
Customers,1,97.2,02-12-2010 10:18,536619,10-12-2011 12:50,2,373,1,2,1,97.2,1,Lost Customers,111
Customers,1,485.25,02-12-2010 10:27,536620,10-12-2011 12:50,23,373,1,23,4,485.25,1,Others,141
Customers,1,350.06,02-12-2010 10:35,536621,10-12-2011 12:50,10,373,1,10,3,350.06,1,Others,131
Customers,1,17,02-12-2010 10:37,C536622,10-12-2011 12:50,1,373,1,1,1,17,1,Lost Customers,111
Customers,1,768.38,02-12-2010 10:39,536623,10-12-2011 12:50,48,373,1,48,5,768.38,2,Others,152
Customers,1,610.64,02-12-2010 10:45,536624,10-12-2011 12:50,22,373,1,22,4,610.64,2,Others,142
Customers,1,12.6,02-12-2010 10:46,536626,10-12-2011 12:50,1,373,1,1,1,12.6,1,Lost Customers,111
Customers,1,29.9,02-12-2010 10:46,C536625,10-12-2011 12:50,1,373,1,1,1,29.9,1,Lost Customers,111
Customers,1,306.2,02-12-2010 10:53,536627,10-12-2011 12:50,14,373,1,14,3,306.2,1,Others,131
Customers,1,230.56,02-12-2010 10:54,536628,10-12-2011 12:50,16,373,1,16,3,230.56,1,Others,131
Customers,1,22.2,02-12-2010 10:55,536629,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,244.46,02-12-2010 10:56,536630,10-12-2011 12:50,16,373,1,16,3,244.46,1,Others,131
Customers,1,22.2,02-12-2010 10:58,536631,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,312.8,02-12-2010 11:02,536632,10-12-2011 12:50,21,373,1,21,4,312.8,1,Others,141
Customers,1,204.15,02-12-2010 11:20,536633,10-12-2011 12:50,18,373,1,18,3,204.15,1,Others,131
Customers,1,193.78,02-12-2010 11:21,536634,10-12-2011 12:50,14,373,1,14,3,193.78,1,Others,131
Customers,1,572.38,02-12-2010 11:22,536635,10-12-2011 12:50,20,373,1,20,4,572.38,2,Others,142
Customers,1,106.2,02-12-2010 11:23,536636,10-12-2011 12:50,1,373,1,1,1,106.2,1,Lost Customers,111
Customers,1,235.16,02-12-2010 11:35,536637,10-12-2011 12:50,67,373,1,67,5,235.16,1,Others,151
Customers,1,1056.63,02-12-2010 11:41,536638,10-12-2011 12:50,63,373,1,63,5,1056.63,2,Others,152
Customers,1,288.5,02-12-2010 11:45,536639,10-12-2011 12:50,16,373,1,16,3,288.5,1,Others,131
Customers,1,4.25,02-12-2010 11:46,536641,10-12-2011 12:50,1,373,1,1,1,4.25,1,Lost Customers,111
Customers,1,5.95,02-12-2010 11:56,C536642,10-12-2011 12:50,1,373,1,1,1,5.95,1,Lost Customers,111
Customers,1,223.7,02-12-2010 11:57,536643,10-12-2011 12:50,27,373,1,27,4,223.7,1,Others,141
Customers,1,299.4,02-12-2010 12:07,536663,10-12-2011 12:50,6,373,1,6,2,299.4,1,Lost Customers,121
Customers,1,362.5,02-12-2010 12:09,536667,10-12-2011 12:50,16,373,1,16,3,362.5,1,Others,131
Customers,1,58,02-12-2010 12:09,536670,10-12-2011 12:50,1,373,1,1,1,58,1,Lost Customers,111
Customers,1,136.2,02-12-2010 12:10,536671,10-12-2011 12:50,5,373,1,5,2,136.2,1,Lost Customers,121
Customers,1,127.2,02-12-2010 12:10,536672,10-12-2011 12:50,4,373,1,4,1,127.2,1,Lost Customers,111
Customers,1,339.84,02-12-2010 12:11,536673,10-12-2011 12:50,8,373,1,8,2,339.84,1,Lost Customers,121
Customers,1,127.08,02-12-2010 12:16,536674,10-12-2011 12:50,21,373,1,21,4,127.08,1,Others,141
Customers,1,207.5,02-12-2010 12:18,536676,10-12-2011 12:50,9,373,1,9,2,207.5,1,Lost Customers,121
Customers,1,113.92,02-12-2010 12:22,536681,10-12-2011 12:50,13,373,1,13,3,113.92,1,Others,131
Customers,1,380.46,02-12-2010 12:23,536685,10-12-2011 12:50,17,373,1,17,3,380.46,1,Others,131
Customers,1,22.2,02-12-2010 12:24,536688,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,331.26,02-12-2010 12:25,536690,10-12-2011 12:50,17,373,1,17,3,331.26,1,Others,131
Customers,1,22.2,02-12-2010 12:26,536693,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,326,02-12-2010 12:28,536698,10-12-2011 12:50,16,373,1,16,3,326,1,Others,131
Customers,1,199.65,02-12-2010 12:33,536707,10-12-2011 12:50,13,373,1,13,3,199.65,1,Others,131
Customers,1,354.54,02-12-2010 12:47,536732,10-12-2011 12:50,26,373,1,26,4,354.54,1,Others,141
Customers,1,329.65,02-12-2010 12:50,536733,10-12-2011 12:50,14,373,1,14,3,329.65,1,Others,131
Customers,1,24.95,02-12-2010 12:50,C536734,10-12-2011 12:50,2,373,1,2,1,24.95,1,Lost Customers,111
Customers,1,211.2,02-12-2010 12:58,536735,10-12-2011 12:50,1,373,1,1,1,211.2,1,Lost Customers,111
Customers,1,824.88,02-12-2010 12:59,536736,10-12-2011 12:50,5,373,1,5,2,824.88,2,Lost Customers,122
Customers,1,5.9,02-12-2010 13:05,C536737,10-12-2011 12:50,1,373,1,1,1,5.9,1,Lost Customers,111
Customers,1,98.18,02-12-2010 13:06,536738,10-12-2011 12:50,7,373,1,7,2,98.18,1,Lost Customers,121
Customers,1,201.75,02-12-2010 13:08,536739,10-12-2011 12:50,12,373,1,12,3,201.75,1,Others,131
Customers,1,92.75,02-12-2010 13:08,536740,10-12-2011 12:50,7,373,1,7,2,92.75,1,Lost Customers,121
Customers,1,202.12,02-12-2010 13:11,536741,10-12-2011 12:50,15,373,1,15,3,202.12,1,Others,131
Customers,1,198.08,02-12-2010 13:14,536742,10-12-2011 12:50,50,373,1,50,5,198.08,1,Others,151
Customers,1,261.76,02-12-2010 13:32,536743,10-12-2011 12:50,35,373,1,35,5,261.76,1,Others,151
Customers,1,379.75,02-12-2010 13:36,536744,10-12-2011 12:50,10,373,1,10,3,379.75,1,Others,131
Customers,1,341.9,02-12-2010 13:38,536745,10-12-2011 12:50,10,373,1,10,3,341.9,1,Others,131
Customers,1,248.1,02-12-2010 13:39,536746,10-12-2011 12:50,13,373,1,13,3,248.1,1,Others,131
Customers,1,100.2,02-12-2010 13:44,536747,10-12-2011 12:50,12,373,1,12,3,100.2,1,Others,131
Customers,1,116,02-12-2010 13:45,536748,10-12-2011 12:50,5,373,1,5,2,116,1,Lost Customers,121
Customers,1,353.19,02-12-2010 13:49,536749,10-12-2011 12:50,65,373,1,65,5,353.19,1,Others,151
Customers,1,434.8,02-12-2010 14:04,536750,10-12-2011 12:50,19,373,1,19,3,434.8,1,Others,131
Customers,1,22.2,02-12-2010 14:05,536751,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,390.66,02-12-2010 14:06,536752,10-12-2011 12:50,19,373,1,19,3,390.66,1,Others,131
Customers,1,22.2,02-12-2010 14:07,536753,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,210.24,02-12-2010 14:09,536754,10-12-2011 12:50,50,373,1,50,5,210.24,1,Others,151
Customers,1,280.8,02-12-2010 14:23,C536757,10-12-2011 12:50,1,373,1,1,1,280.8,1,Lost Customers,111
Customers,1,2.1,02-12-2010 14:25,C536758,10-12-2011 12:50,1,373,1,1,1,2.1,1,Lost Customers,111
Customers,1,311.25,02-12-2010 14:26,536759,10-12-2011 12:50,17,373,1,17,3,311.25,1,Others,131
Customers,1,11.8,02-12-2010 14:29,C536760,10-12-2011 12:50,2,373,1,2,1,11.8,1,Lost Customers,111
Customers,1,98.9,02-12-2010 14:30,536761,10-12-2011 12:50,7,373,1,7,2,98.9,1,Lost Customers,121
Customers,1,307.68,02-12-2010 14:40,536762,10-12-2011 12:50,20,373,1,20,4,307.68,1,Others,141
Customers,1,452.52,02-12-2010 14:42,536763,10-12-2011 12:50,12,373,1,12,3,452.52,1,Others,131
Customers,1,668.4,02-12-2010 14:47,536769,10-12-2011 12:50,31,373,1,31,5,668.4,2,Others,152
Customers,1,118.38,02-12-2010 14:49,536771,10-12-2011 12:50,7,373,1,7,2,118.38,1,Lost Customers,121
Customers,1,138.1,02-12-2010 15:00,536777,10-12-2011 12:50,5,373,1,5,2,138.1,1,Lost Customers,121
Customers,1,193.23,02-12-2010 15:03,536778,10-12-2011 12:50,14,373,1,14,3,193.23,1,Others,131
Customers,1,50.4,02-12-2010 15:14,536781,10-12-2011 12:50,1,373,1,1,1,50.4,1,Lost Customers,111
Customers,1,517.95,02-12-2010 15:18,536782,10-12-2011 12:50,27,373,1,27,4,517.95,2,Others,142
Customers,1,4076.48,02-12-2010 15:19,536783,10-12-2011 12:50,38,373,1,38,5,4076.48,3,Others,153
Customers,1,2170.9,02-12-2010 15:20,536784,10-12-2011 12:50,25,373,1,25,4,2170.9,3,Others,143
Customers,1,2730.96,02-12-2010 15:22,536785,10-12-2011 12:50,6,373,1,6,2,2730.96,3,Others,123
Customers,1,324,02-12-2010 15:23,536786,10-12-2011 12:50,2,373,1,2,1,324,1,Lost Customers,111
Customers,1,192.46,02-12-2010 15:24,536787,10-12-2011 12:50,13,373,1,13,3,192.46,1,Others,131
Customers,1,75,02-12-2010 15:25,536788,10-12-2011 12:50,1,373,1,1,1,75,1,Lost Customers,111
Customers,1,22.2,02-12-2010 15:25,536789,10-12-2011 12:50,2,373,1,2,1,22.2,1,Lost Customers,111
Customers,1,532.01,02-12-2010 15:26,536790,10-12-2011 12:50,17,373,1,17,3,532.01,2,Others,132
Customers,1,44.4,02-12-2010 15:27,536791,10-12-2011 12:50,2,373,1,2,1,44.4,1,Lost Customers,111
Customers,1,30,02-12-2010 15:28,536792,10-12-2011 12:50,1,373,1,1,1,30,1,Lost Customers,111
Customers,1,170.7,02-12-2010 15:39,536793,10-12-2011 12:50,11,373,1,11,3,170.7,1,Others,131
Customers,1,322.8,02-12-2010 15:40,536794,10-12-2011 12:50,4,373,1,4,1,322.8,1,Lost Customers,111
Customers,1,333.72,02-12-2010 15:40,536795,10-12-2011 12:50,7,373,1,7,2,333.72,1,Lost Customers,121
Customers,1,375.65,02-12-2010 15:46,536796,10-12-2011 12:50,121,373,1,121,5,375.65,1,Others,151
Customers,1,130.8,02-12-2010 15:49,536797,10-12-2011 12:50,6,373,1,6,2,130.8,1,Lost Customers,121
Customers,1,717.16,02-12-2010 15:55,536798,10-12-2011 12:50,31,373,1,31,5,717.16,2,Others,152
Customers,1,183.3,02-12-2010 16:00,536799,10-12-2011 12:50,18,373,1,18,3,183.3,1,Others,131
Customers,1,236.97,02-12-2010 16:12,536800,10-12-2011 12:50,19,373,1,19,3,236.97,1,Others,131
Customers,1,197.3,02-12-2010 16:29,536802,10-12-2011 12:50,8,373,1,8,2,197.3,1,Lost Customers,121
Customers,1,22.5,02-12-2010 16:33,536803,10-12-2011 12:50,1,373,1,1,1,22.5,1,Lost Customers,111
Customers,1,1714.25,02-12-2010 16:34,536804,10-12-2011 12:50,25,373,1,25,4,1714.25,2,Others,142
Customers,1,406.56,02-12-2010 16:38,536805,10-12-2011 12:50,20,373,1,20,4,406.56,1,Others,141
Customers,1,45.12,02-12-2010 16:42,536806,10-12-2011 12:50,5,373,1,5,2,45.12,1,Lost Customers,121
Customers,1,23.85,02-12-2010 16:45,C536807,10-12-2011 12:50,2,373,1,2,1,23.85,1,Lost Customers,111
Customers,1,247.8,02-12-2010 16:46,536808,10-12-2011 12:50,12,373,1,12,3,247.8,1,Others,131
Customers,1,1003.2,02-12-2010 16:48,536809,10-12-2011 12:50,1,373,1,1,1,1003.2,2,Lost Customers,112
Customers,1,303.96,02-12-2010 16:50,536810,10-12-2011 12:50,1,373,1,1,1,303.96,1,Lost Customers,111
Customers,1,527.85,02-12-2010 16:51,536811,10-12-2011 12:50,1,373,1,1,1,527.85,2,Lost Customers,112
Customers,1,883.08,02-12-2010 16:58,C536812,10-12-2011 12:50,6,373,1,6,2,883.08,2,Lost Customers,122
Customers,1,189.8,02-12-2010 16:59,536813,10-12-2011 12:50,17,373,1,17,3,189.8,1,Others,131
Customers,1,102.45,02-12-2010 17:03,C536814,10-12-2011 12:50,5,373,1,5,2,102.45,1,Lost Customers,121
Customers,1,1.67,02-12-2010 17:05,C536815,10-12-2011 12:50,2,373,1,2,1,1.67,1,Lost Customers,111
Customers,1,13.9,02-12-2010 17:06,C536816,10-12-2011 12:50,1,373,1,1,1,13.9,1,Lost Customers,111
Customers,1,7.5,02-12-2010 17:08,C536817,10-12-2011 12:50,2,373,1,2,1,7.5,1,Lost Customers,111
Customers,1,1.25,02-12-2010 17:09,C536818,10-12-2011 12:50,1,373,1,1,1,1.25,1,Lost Customers,111
Customers,1,308.28,02-12-2010 17:12,536819,10-12-2011 12:50,17,373,1,17,3,308.28,1,Others,131
Customers,1,16.95,02-12-2010 17:14,C536820,10-12-2011 12:50,4,373,1,4,1,16.95,1,Lost Customers,111
Customers,1,143.45,02-12-2010 17:17,536821,10-12-2011 12:50,23,373,1,23,4,143.45,1,Others,141
Customers,1,37.65,02-12-2010 17:19,C536822,10-12-2011 12:50,2,373,1,2,1,37.65,1,Lost Customers,111
Customers,1,50.55,02-12-2010 17:22,536823,10-12-2011 12:50,3,373,1,3,1,50.55,1,Lost Customers,111
Customers,1,408,02-12-2010 17:24,536824,10-12-2011 12:50,1,373,1,1,1,408,1,Lost Customers,111
Customers,1,6.65,02-12-2010 17:27,C536825,10-12-2011 12:50,2,373,1,2,1,6.65,1,Lost Customers,111
Customers,1,23.25,02-12-2010 17:30,C536826,10-12-2011 12:50,2,373,1,2,1,23.25,1,Lost Customers,111
Customers,1,20.85,02-12-2010 17:31,C536827,10-12-2011 12:50,1,373,1,1,1,20.85,1,Lost Customers,111
Customers,1,14.5,02-12-2010 17:35,C536828,10-12-2011 12:50,2,373,1,2,1,14.5,1,Lost Customers,111
Customers,1,3.25,02-12-2010 17:36,C536829,10-12-2011 12:50,1,373,1,1,1,3.25,1,Lost Customers,111
Customers,1,2002.4,02-12-2010 17:38,536830,10-12-2011 12:50,2,373,1,2,1,2002.4,3,Others,113
Customers,1,569.4,02-12-2010 17:40,536831,10-12-2011 12:50,4,373,1,4,1,569.4,2,Lost Customers,112
Customers,1,164.8,02-12-2010 17:41,536832,10-12-2011 12:50,8,373,1,8,2,164.8,1,Lost Customers,121
Customers,1,438.1,02-12-2010 17:48,536833,10-12-2011 12:50,29,373,1,29,4,438.1,1,Others,141
Customers,1,35.4,02-12-2010 17:51,536834,10-12-2011 12:50,1,373,1,1,1,35.4,1,Lost Customers,111
Customers,1,295,02-12-2010 18:06,536835,10-12-2011 12:50,1,373,1,1,1,295,1,Lost Customers,111
Customers,1,263.3,02-12-2010 18:08,536836,10-12-2011 12:50,27,373,1,27,4,263.3,1,Others,141
Customers,1,308.68,02-12-2010 18:15,536837,10-12-2011 12:50,27,373,1,27,4,308.68,1,Others,141
Customers,1,37.2,02-12-2010 18:23,536838,10-12-2011 12:50,3,373,1,3,1,37.2,1,Lost Customers,111
Customers,1,623.73,02-12-2010 18:25,536839,10-12-2011 12:50,16,373,1,16,3,623.73,2,Others,132
Customers,1,155.35,02-12-2010 18:27,536840,10-12-2011 12:50,11,373,1,11,3,155.35,1,Others,131
Customers,1,393.42,02-12-2010 18:27,536841,10-12-2011 12:50,22,373,1,22,4,393.42,1,Others,141
Customers,1,263.62,02-12-2010 18:45,536842,10-12-2011 12:50,11,373,1,11,3,263.62,1,Others,131
Customers,1,34.9,02-12-2010 18:46,536843,10-12-2011 12:50,2,373,1,2,1,34.9,1,Lost Customers,111
Customers,1,189.3,02-12-2010 18:49,536844,10-12-2011 12:50,3,373,1,3,1,189.3,1,Lost Customers,111
Customers,1,127.55,02-12-2010 19:18,536845,10-12-2011 12:50,29,373,1,29,4,127.55,1,Others,141
Customers,1,413.1,02-12-2010 19:59,536846,10-12-2011 12:50,76,373,1,76,5,413.1,1,Others,151
Customers,1,215.58,03-12-2010 09:31,536847,10-12-2011 12:50,9,372,1,9,2,215.58,1,Lost Customers,121
Customers,1,534,03-12-2010 09:39,536848,10-12-2011 12:50,3,372,1,3,1,534,2,Lost Customers,112
Customers,1,397.5,03-12-2010 09:45,536849,10-12-2011 12:50,3,372,1,3,1,397.5,1,Lost Customers,111
Customers,1,1192.2,03-12-2010 09:47,C536850,10-12-2011 12:50,5,372,1,5,2,1192.2,2,Lost Customers,122
Customers,1,1368.4,03-12-2010 09:49,536851,10-12-2011 12:50,15,372,1,15,3,1368.4,2,Others,132
Customers,1,89.14,03-12-2010 09:51,536852,10-12-2011 12:50,7,372,1,7,2,89.14,1,Lost Customers,121
Customers,1,2.55,03-12-2010 10:07,C536853,10-12-2011 12:50,1,372,1,1,1,2.55,1,Lost Customers,111
Customers,1,5.45,03-12-2010 10:09,C536854,10-12-2011 12:50,3,372,1,3,1,5.45,1,Lost Customers,111
Customers,1,31.8,03-12-2010 10:11,C536855,10-12-2011 12:50,1,372,1,1,1,31.8,1,Lost Customers,111
Customers,1,754.87,03-12-2010 10:26,536856,10-12-2011 12:50,39,372,1,39,5,754.87,2,Others,152
Customers,1,128.03,03-12-2010 10:33,536857,10-12-2011 12:50,17,372,1,17,3,128.03,1,Others,131
Customers,1,303.4,03-12-2010 10:36,536858,10-12-2011 12:50,6,372,1,6,2,303.4,1,Lost Customers,121
Customers,1,294.25,03-12-2010 10:43,536859,10-12-2011 12:50,24,372,1,24,4,294.25,1,Others,141
Customers,1,254.4,03-12-2010 10:43,536860,10-12-2011 12:50,10,372,1,10,3,254.4,1,Others,131
Customers,1,303.5,03-12-2010 10:44,536861,10-12-2011 12:50,10,372,1,10,3,303.5,1,Others,131
Customers,1,123.07,03-12-2010 11:19,536863,10-12-2011 12:50,48,372,1,48,5,123.07,1,Others,151
Customers,1,232.26,03-12-2010 11:35,536874,10-12-2011 12:50,69,372,1,69,5,232.26,1,Others,151
Customers,1,39.75,03-12-2010 11:42,536884,10-12-2011 12:50,3,372,1,3,1,39.75,1,Lost Customers,111
Customers,1,322.2,03-12-2010 11:48,536890,10-12-2011 12:50,3,372,1,3,1,322.2,1,Lost Customers,111
